image1,image2,label1,label2,se,angular_error,similarity,score_type
Colin_Powell_0025_aug_0.jpg,Colin_Powell_0079_aug_1.jpg,Colin_Powell_,Colin_Powell_,0.004647542,0.3746404,0.6475869,mated_score
Tony_Blair_0051_aug_6.jpg,Tony_Blair_0119_aug_3.jpg,Tony_Blair_,Tony_Blair_,0.013253636,0.005767104,0.7312989,mated_score
George_W_Bush_0115_aug_1.jpg,George_W_Bush_0164_aug_2.jpg,George_W_Bush_,George_W_Bush_,0.013308744,1.300825,0.61708665,mated_score
George_W_Bush_0392_aug_6.jpg,George_W_Bush_0454_aug_3.jpg,George_W_Bush_,George_W_Bush_,0.007152319,0.79905057,0.70522004,mated_score
George_W_Bush_0094_aug_4.jpg,George_W_Bush_0196_aug_6.jpg,George_W_Bush_,George_W_Bush_,0.014810748,0.10391187,0.7112428,mated_score
George_W_Bush_0303_aug_4.jpg,George_W_Bush_0409_aug_4.jpg,George_W_Bush_,George_W_Bush_,0.03488148,0.94371384,0.7838844,mated_score
George_W_Bush_0310_aug_2.jpg,George_W_Bush_0392_aug_4.jpg,George_W_Bush_,George_W_Bush_,0.002472275,1.1675295,0.5142195,mated_score
George_W_Bush_0031_aug_1.jpg,George_W_Bush_0101_aug_1.jpg,George_W_Bush_,George_W_Bush_,0.002908744,0.09876779,0.68670416,mated_score
George_W_Bush_0169_aug_3.jpg,George_W_Bush_0274_aug_5.jpg,George_W_Bush_,George_W_Bush_,0.003122213,0.29437575,0.35814658,mated_score
Donald_Rumsfeld_0027_aug_1.jpg,Donald_Rumsfeld_0118_aug_3.jpg,Donald_Rumsfeld_,Donald_Rumsfeld_,0.009092156,0.8721416,0.79487264,mated_score
George_W_Bush_0163_aug_3.jpg,George_W_Bush_0169_aug_5.jpg,George_W_Bush_,George_W_Bush_,0.003930803,0.3182016,0.317254,mated_score
George_W_Bush_0105_aug_4.jpg,George_W_Bush_0188_aug_1.jpg,George_W_Bush_,George_W_Bush_,0.006652079,1.5903136,0.500262,mated_score
George_W_Bush_0105_aug_3.jpg,George_W_Bush_0399_aug_1.jpg,George_W_Bush_,George_W_Bush_,0.002932194,0.34037775,0.72725046,mated_score
George_W_Bush_0392_aug_6.jpg,George_W_Bush_0507_aug_3.jpg,George_W_Bush_,George_W_Bush_,0.002748583,0.7509649,0.31078258,mated_score
George_W_Bush_0319_aug_1.jpg,George_W_Bush_0329_aug_1.jpg,George_W_Bush_,George_W_Bush_,0.00022029,0.018063352,0.63059,mated_score
George_W_Bush_0089_aug_1.jpg,George_W_Bush_0513_aug_6.jpg,George_W_Bush_,George_W_Bush_,0.001587734,0.67542684,0.619665,mated_score
George_W_Bush_0249_aug_5.jpg,George_W_Bush_0350_aug_2.jpg,George_W_Bush_,George_W_Bush_,0.003101869,0.10447865,0.6160923,mated_score
George_W_Bush_0158_aug_3.jpg,George_W_Bush_0452_aug_5.jpg,George_W_Bush_,George_W_Bush_,0.002861001,0.20790727,0.5440022,mated_score
George_W_Bush_0125_aug_4.jpg,George_W_Bush_0484_aug_4.jpg,George_W_Bush_,George_W_Bush_,0.002740586,0.26493225,0.66021943,mated_score
George_W_Bush_0031_aug_0.jpg,George_W_Bush_0486_aug_2.jpg,George_W_Bush_,George_W_Bush_,0.005919518,0.689124,0.60018533,mated_score
George_W_Bush_0406_aug_4.jpg,George_W_Bush_0513_aug_0.jpg,George_W_Bush_,George_W_Bush_,0.030894758,0.71120334,0.69685054,mated_score
George_W_Bush_0099_aug_4.jpg,George_W_Bush_0473_aug_1.jpg,George_W_Bush_,George_W_Bush_,0.009677873,0.91915816,0.63644373,mated_score
George_W_Bush_0031_aug_1.jpg,George_W_Bush_0163_aug_0.jpg,George_W_Bush_,George_W_Bush_,0.002908744,0.09876779,0.57660735,mated_score
George_W_Bush_0169_aug_0.jpg,George_W_Bush_0489_aug_5.jpg,George_W_Bush_,George_W_Bush_,0.004151021,0.28711548,0.33420014,mated_score
Colin_Powell_0033_aug_3.jpg,Colin_Powell_0167_aug_2.jpg,Colin_Powell_,Colin_Powell_,0.000962495,0.25110894,0.85817254,mated_score
George_W_Bush_0112_aug_6.jpg,George_W_Bush_0513_aug_4.jpg,George_W_Bush_,George_W_Bush_,0.005880958,0.44150555,0.5966468,mated_score
George_W_Bush_0095_aug_3.jpg,George_W_Bush_0260_aug_6.jpg,George_W_Bush_,George_W_Bush_,0.015595939,0.49847266,0.44307598,mated_score
George_W_Bush_0180_aug_4.jpg,George_W_Bush_0525_aug_3.jpg,George_W_Bush_,George_W_Bush_,0.002622446,0.6864059,0.62018967,mated_score
George_W_Bush_0053_aug_3.jpg,George_W_Bush_0134_aug_0.jpg,George_W_Bush_,George_W_Bush_,0.000922682,0.07713046,0.7092181,mated_score
George_W_Bush_0048_aug_2.jpg,George_W_Bush_0370_aug_3.jpg,George_W_Bush_,George_W_Bush_,0.004322899,0.19597355,0.6250436,mated_score
George_W_Bush_0099_aug_3.jpg,George_W_Bush_0290_aug_0.jpg,George_W_Bush_,George_W_Bush_,0.004797379,0.7163217,0.72163427,mated_score
George_W_Bush_0118_aug_4.jpg,George_W_Bush_0166_aug_2.jpg,George_W_Bush_,George_W_Bush_,0.012112406,0.46815208,0.67558575,mated_score
George_W_Bush_0020_aug_5.jpg,George_W_Bush_0271_aug_3.jpg,George_W_Bush_,George_W_Bush_,0.019955741,0.27380612,0.81305516,mated_score
George_W_Bush_0267_aug_2.jpg,George_W_Bush_0486_aug_6.jpg,George_W_Bush_,George_W_Bush_,0.02307464,0.95941025,0.50819016,mated_score
Ariel_Sharon_0055_aug_4.jpg,Ariel_Sharon_0057_aug_3.jpg,Ariel_Sharon_,Ariel_Sharon_,0.000571709,0.047638837,0.62476397,mated_score
George_W_Bush_0049_aug_2.jpg,George_W_Bush_0201_aug_0.jpg,George_W_Bush_,George_W_Bush_,0.002769272,0.46618193,0.7408151,mated_score
George_W_Bush_0080_aug_0.jpg,George_W_Bush_0228_aug_1.jpg,George_W_Bush_,George_W_Bush_,0.051122844,0.7136634,0.78535295,mated_score
George_W_Bush_0379_aug_0.jpg,George_W_Bush_0393_aug_3.jpg,George_W_Bush_,George_W_Bush_,0.00051848,0.02806329,0.7675722,mated_score
George_W_Bush_0005_aug_5.jpg,George_W_Bush_0118_aug_1.jpg,George_W_Bush_,George_W_Bush_,0.000917018,0.12545602,0.58906347,mated_score
George_W_Bush_0375_aug_0.jpg,George_W_Bush_0432_aug_3.jpg,George_W_Bush_,George_W_Bush_,0.002467732,0.31510988,0.60397345,mated_score
Tony_Blair_0058_aug_3.jpg,Tony_Blair_0062_aug_0.jpg,Tony_Blair_,Tony_Blair_,0.000102353,0.0424303,0.68816715,mated_score
George_W_Bush_0002_aug_6.jpg,George_W_Bush_0414_aug_2.jpg,George_W_Bush_,George_W_Bush_,0.006611303,0.122382775,0.7179116,mated_score
George_W_Bush_0031_aug_4.jpg,George_W_Bush_0478_aug_4.jpg,George_W_Bush_,George_W_Bush_,0.004563339,0.81088454,0.844594,mated_score
Tony_Blair_0003_aug_3.jpg,Tony_Blair_0089_aug_2.jpg,Tony_Blair_,Tony_Blair_,0.001876346,0.3499094,0.8461945,mated_score
George_W_Bush_0005_aug_1.jpg,George_W_Bush_0112_aug_2.jpg,George_W_Bush_,George_W_Bush_,0.001720822,0.28340095,0.5281563,mated_score
George_W_Bush_0103_aug_3.jpg,George_W_Bush_0453_aug_3.jpg,George_W_Bush_,George_W_Bush_,0.01670381,0.5086585,0.5426722,mated_score
George_W_Bush_0211_aug_0.jpg,George_W_Bush_0506_aug_0.jpg,George_W_Bush_,George_W_Bush_,0.003846624,0.1896393,0.6509619,mated_score
Colin_Powell_0037_aug_0.jpg,Colin_Powell_0194_aug_6.jpg,Colin_Powell_,Colin_Powell_,0.009638939,0.24174753,0.8254521,mated_score
George_W_Bush_0101_aug_3.jpg,George_W_Bush_0500_aug_4.jpg,George_W_Bush_,George_W_Bush_,0.001233365,0.52072984,0.6478548,mated_score
George_W_Bush_0240_aug_3.jpg,George_W_Bush_0249_aug_0.jpg,George_W_Bush_,George_W_Bush_,0.000925506,0.19369191,0.77688396,mated_score
Colin_Powell_0010_aug_1.jpg,Colin_Powell_0037_aug_1.jpg,Colin_Powell_,Colin_Powell_,0.002186635,0.40502927,0.750065,mated_score
Donald_Rumsfeld_0103_aug_3.jpg,Donald_Rumsfeld_0110_aug_5.jpg,Donald_Rumsfeld_,Donald_Rumsfeld_,0.000109595,0.021152047,0.68962455,mated_score
George_W_Bush_0228_aug_6.jpg,George_W_Bush_0414_aug_2.jpg,George_W_Bush_,George_W_Bush_,0.008818683,0.5761913,0.6678355,mated_score
George_W_Bush_0163_aug_0.jpg,George_W_Bush_0260_aug_2.jpg,George_W_Bush_,George_W_Bush_,0.018575097,0.9207295,0.7269158,mated_score
George_W_Bush_0165_aug_3.jpg,George_W_Bush_0310_aug_2.jpg,George_W_Bush_,George_W_Bush_,0.002472275,0.09184149,0.70543647,mated_score
George_W_Bush_0267_aug_0.jpg,George_W_Bush_0271_aug_2.jpg,George_W_Bush_,George_W_Bush_,0.002749533,0.28156024,0.38086137,mated_score
George_W_Bush_0373_aug_3.jpg,George_W_Bush_0525_aug_3.jpg,George_W_Bush_,George_W_Bush_,0.024282949,0.6864059,0.63387626,mated_score
George_W_Bush_0052_aug_6.jpg,George_W_Bush_0203_aug_2.jpg,George_W_Bush_,George_W_Bush_,0.00908039,0.8674759,0.7463025,mated_score
Colin_Powell_0133_aug_6.jpg,Colin_Powell_0209_aug_0.jpg,Colin_Powell_,Colin_Powell_,8.73e-05,0.05334421,0.7988691,mated_score
George_W_Bush_0158_aug_4.jpg,George_W_Bush_0507_aug_0.jpg,George_W_Bush_,George_W_Bush_,0.016997933,0.71648836,0.46342364,mated_score
George_W_Bush_0139_aug_4.jpg,George_W_Bush_0446_aug_4.jpg,George_W_Bush_,George_W_Bush_,0.002530641,0.08051413,0.75302863,mated_score
George_W_Bush_0337_aug_4.jpg,George_W_Bush_0486_aug_0.jpg,George_W_Bush_,George_W_Bush_,0.012831831,0.6460733,0.75138426,mated_score
George_W_Bush_0049_aug_3.jpg,George_W_Bush_0103_aug_1.jpg,George_W_Bush_,George_W_Bush_,0.0063791,0.9939702,0.41582286,mated_score
Colin_Powell_0094_aug_3.jpg,Colin_Powell_0163_aug_4.jpg,Colin_Powell_,Colin_Powell_,0.046926197,1.058338,0.8406396,mated_score
George_W_Bush_0297_aug_6.jpg,George_W_Bush_0298_aug_4.jpg,George_W_Bush_,George_W_Bush_,0.004438736,0.52595305,0.8337576,mated_score
George_W_Bush_0048_aug_6.jpg,George_W_Bush_0125_aug_2.jpg,George_W_Bush_,George_W_Bush_,0.013552516,0.51295537,0.6616986,mated_score
George_W_Bush_0115_aug_4.jpg,George_W_Bush_0211_aug_2.jpg,George_W_Bush_,George_W_Bush_,0.050552133,1.6318856,0.6008661,mated_score
George_W_Bush_0031_aug_6.jpg,George_W_Bush_0432_aug_2.jpg,George_W_Bush_,George_W_Bush_,0.00103688,0.0267807,0.67533576,mated_score
George_W_Bush_0378_aug_1.jpg,George_W_Bush_0432_aug_5.jpg,George_W_Bush_,George_W_Bush_,0.008225326,0.5391938,0.6461401,mated_score
George_W_Bush_0095_aug_6.jpg,George_W_Bush_0303_aug_0.jpg,George_W_Bush_,George_W_Bush_,0.012981714,0.43552765,0.7044488,mated_score
George_W_Bush_0188_aug_6.jpg,George_W_Bush_0240_aug_0.jpg,George_W_Bush_,George_W_Bush_,0.002119928,0.67389417,0.63220036,mated_score
Tony_Blair_0033_aug_1.jpg,Tony_Blair_0042_aug_3.jpg,Tony_Blair_,Tony_Blair_,0.008668447,0.07905807,0.6845964,mated_score
Colin_Powell_0120_aug_1.jpg,Colin_Powell_0142_aug_5.jpg,Colin_Powell_,Colin_Powell_,0.042416032,0.13371524,0.707093,mated_score
George_W_Bush_0161_aug_3.jpg,George_W_Bush_0393_aug_3.jpg,George_W_Bush_,George_W_Bush_,0.00051848,0.02806329,0.62202394,mated_score
George_W_Bush_0102_aug_3.jpg,George_W_Bush_0240_aug_3.jpg,George_W_Bush_,George_W_Bush_,0.008592383,0.40670636,0.7725061,mated_score
George_W_Bush_0101_aug_6.jpg,George_W_Bush_0185_aug_3.jpg,George_W_Bush_,George_W_Bush_,0.00783401,0.48195627,0.78135586,mated_score
George_W_Bush_0101_aug_1.jpg,George_W_Bush_0240_aug_4.jpg,George_W_Bush_,George_W_Bush_,0.02062997,0.5599574,0.57422245,mated_score
George_W_Bush_0439_aug_2.jpg,George_W_Bush_0452_aug_0.jpg,George_W_Bush_,George_W_Bush_,0.011323963,0.40175796,0.7713325,mated_score
Gerhard_Schroeder_0074_aug_3.jpg,Gerhard_Schroeder_0104_aug_0.jpg,Gerhard_Schroeder_,Gerhard_Schroeder_,0.010369141,2.0056612,0.74096453,mated_score
George_W_Bush_0048_aug_6.jpg,George_W_Bush_0519_aug_5.jpg,George_W_Bush_,George_W_Bush_,0.02541863,0.51295537,0.71799284,mated_score
George_W_Bush_0184_aug_0.jpg,George_W_Bush_0431_aug_5.jpg,George_W_Bush_,George_W_Bush_,0.004085162,0.7377154,0.8065964,mated_score
Gerhard_Schroeder_0043_aug_6.jpg,Gerhard_Schroeder_0050_aug_2.jpg,Gerhard_Schroeder_,Gerhard_Schroeder_,0.028694505,0.4398046,0.6007953,mated_score
Colin_Powell_0189_aug_2.jpg,Colin_Powell_0230_aug_4.jpg,Colin_Powell_,Colin_Powell_,0.009731218,0.55757356,0.8874626,mated_score
Colin_Powell_0094_aug_1.jpg,Colin_Powell_0116_aug_3.jpg,Colin_Powell_,Colin_Powell_,0.03729282,0.85011613,0.81894904,mated_score
George_W_Bush_0080_aug_0.jpg,George_W_Bush_0486_aug_6.jpg,George_W_Bush_,George_W_Bush_,0.06259793,1.7696729,0.7523154,mated_score
George_W_Bush_0180_aug_6.jpg,George_W_Bush_0193_aug_6.jpg,George_W_Bush_,George_W_Bush_,0.000953432,0.6237065,0.6325457,mated_score
George_W_Bush_0279_aug_1.jpg,George_W_Bush_0507_aug_3.jpg,George_W_Bush_,George_W_Bush_,0.002687748,0.06426412,0.57128793,mated_score
George_W_Bush_0399_aug_4.jpg,George_W_Bush_0431_aug_2.jpg,George_W_Bush_,George_W_Bush_,0.003679456,0.08105702,0.70940506,mated_score
George_W_Bush_0228_aug_0.jpg,George_W_Bush_0439_aug_0.jpg,George_W_Bush_,George_W_Bush_,0.009937627,0.4738781,0.68815047,mated_score
George_W_Bush_0031_aug_3.jpg,George_W_Bush_0057_aug_1.jpg,George_W_Bush_,George_W_Bush_,0.001294773,0.11430542,0.7779857,mated_score
George_W_Bush_0151_aug_0.jpg,George_W_Bush_0203_aug_3.jpg,George_W_Bush_,George_W_Bush_,0.011499254,0.022081345,0.48270994,mated_score
Gerhard_Schroeder_0074_aug_4.jpg,Gerhard_Schroeder_0109_aug_0.jpg,Gerhard_Schroeder_,Gerhard_Schroeder_,0.015496304,0.53947735,0.75514936,mated_score
Gerhard_Schroeder_0050_aug_6.jpg,Gerhard_Schroeder_0099_aug_2.jpg,Gerhard_Schroeder_,Gerhard_Schroeder_,0.002074236,0.48066488,0.55683553,mated_score
George_W_Bush_0180_aug_3.jpg,George_W_Bush_0227_aug_0.jpg,George_W_Bush_,George_W_Bush_,0.000831132,0.066979185,0.5448468,mated_score
Colin_Powell_0082_aug_4.jpg,Colin_Powell_0094_aug_5.jpg,Colin_Powell_,Colin_Powell_,0.010211926,0.5234277,0.86246073,mated_score
Colin_Powell_0082_aug_4.jpg,Colin_Powell_0168_aug_3.jpg,Colin_Powell_,Colin_Powell_,0.003171666,0.40284157,0.71945304,mated_score
George_W_Bush_0118_aug_2.jpg,George_W_Bush_0297_aug_5.jpg,George_W_Bush_,George_W_Bush_,0.008127604,0.000845728,0.8554695,mated_score
George_W_Bush_0002_aug_6.jpg,George_W_Bush_0134_aug_0.jpg,George_W_Bush_,George_W_Bush_,0.006611303,0.122382775,0.62138784,mated_score
George_W_Bush_0018_aug_4.jpg,George_W_Bush_0375_aug_3.jpg,George_W_Bush_,George_W_Bush_,0.013195648,0.7496721,0.60340774,mated_score
Colin_Powell_0031_aug_5.jpg,Colin_Powell_0122_aug_1.jpg,Colin_Powell_,Colin_Powell_,0.025097413,0.03930993,0.65302914,mated_score
George_W_Bush_0057_aug_2.jpg,George_W_Bush_0303_aug_2.jpg,George_W_Bush_,George_W_Bush_,0.016986469,0.6460697,0.78832424,mated_score
George_W_Bush_0094_aug_5.jpg,George_W_Bush_0432_aug_3.jpg,George_W_Bush_,George_W_Bush_,0.015075431,0.8410526,0.66053975,mated_score
George_W_Bush_0379_aug_4.jpg,George_W_Bush_0519_aug_5.jpg,George_W_Bush_,George_W_Bush_,0.004028423,0.1677286,0.7821865,mated_score
George_W_Bush_0142_aug_2.jpg,George_W_Bush_0415_aug_1.jpg,George_W_Bush_,George_W_Bush_,0.009306576,0.5415415,0.39765784,mated_score
George_W_Bush_0148_aug_1.jpg,George_W_Bush_0288_aug_0.jpg,George_W_Bush_,George_W_Bush_,0.009370843,0.2615688,0.42587265,mated_score
George_W_Bush_0319_aug_6.jpg,George_W_Bush_0452_aug_5.jpg,George_W_Bush_,George_W_Bush_,0.002861001,0.20790727,0.78774583,mated_score
George_W_Bush_0052_aug_4.jpg,George_W_Bush_0304_aug_2.jpg,George_W_Bush_,George_W_Bush_,0.012827941,0.6544841,0.6798079,mated_score
Colin_Powell_0010_aug_6.jpg,Colin_Powell_0145_aug_0.jpg,Colin_Powell_,Colin_Powell_,0.005853052,0.37886035,0.73695743,mated_score
George_W_Bush_0025_aug_6.jpg,George_W_Bush_0271_aug_0.jpg,George_W_Bush_,George_W_Bush_,0.003556219,0.07362331,0.79843783,mated_score
Colin_Powell_0144_aug_0.jpg,Colin_Powell_0222_aug_6.jpg,Colin_Powell_,Colin_Powell_,0.000315248,0.10971139,0.7362731,mated_score
Colin_Powell_0116_aug_6.jpg,Colin_Powell_0236_aug_6.jpg,Colin_Powell_,Colin_Powell_,0.009397896,0.48459274,0.8110373,mated_score
George_W_Bush_0260_aug_6.jpg,George_W_Bush_0303_aug_6.jpg,George_W_Bush_,George_W_Bush_,0.001870934,0.1610391,0.48861113,mated_score
George_W_Bush_0456_aug_1.jpg,George_W_Bush_0486_aug_6.jpg,George_W_Bush_,George_W_Bush_,0.03043919,0.74404013,0.72420645,mated_score
George_W_Bush_0163_aug_5.jpg,George_W_Bush_0345_aug_5.jpg,George_W_Bush_,George_W_Bush_,0.004737784,0.43959486,0.5319087,mated_score
George_W_Bush_0099_aug_0.jpg,George_W_Bush_0240_aug_4.jpg,George_W_Bush_,George_W_Bush_,0.009641791,0.06219164,0.6781695,mated_score
George_W_Bush_0308_aug_2.jpg,George_W_Bush_0363_aug_6.jpg,George_W_Bush_,George_W_Bush_,0.003041501,0.43657124,0.57895947,mated_score
Ariel_Sharon_0050_aug_2.jpg,Ariel_Sharon_0052_aug_4.jpg,Ariel_Sharon_,Ariel_Sharon_,0.004052001,0.076474026,0.42605758,mated_score
George_W_Bush_0283_aug_5.jpg,George_W_Bush_0519_aug_6.jpg,George_W_Bush_,George_W_Bush_,0.011491027,0.6232944,0.29704705,mated_score
George_W_Bush_0274_aug_0.jpg,George_W_Bush_0379_aug_1.jpg,George_W_Bush_,George_W_Bush_,0.001539324,0.096087605,0.63178843,mated_score
Colin_Powell_0120_aug_5.jpg,Colin_Powell_0233_aug_5.jpg,Colin_Powell_,Colin_Powell_,0.001657493,0.17233492,0.83640766,mated_score
George_W_Bush_0288_aug_1.jpg,George_W_Bush_0500_aug_6.jpg,George_W_Bush_,George_W_Bush_,0.001800845,0.38894168,0.63821745,mated_score
Donald_Rumsfeld_0004_aug_5.jpg,Donald_Rumsfeld_0101_aug_0.jpg,Donald_Rumsfeld_,Donald_Rumsfeld_,0.01209189,1.0240334,0.634492,mated_score
George_W_Bush_0028_aug_3.jpg,George_W_Bush_0046_aug_4.jpg,George_W_Bush_,George_W_Bush_,0.039349407,0.61256045,0.7432214,mated_score
George_W_Bush_0211_aug_2.jpg,George_W_Bush_0415_aug_3.jpg,George_W_Bush_,George_W_Bush_,0.006320306,0.526304,0.67579293,mated_score
George_W_Bush_0046_aug_4.jpg,George_W_Bush_0379_aug_1.jpg,George_W_Bush_,George_W_Bush_,0.001539324,0.28918377,0.7834959,mated_score
George_W_Bush_0060_aug_4.jpg,George_W_Bush_0196_aug_3.jpg,George_W_Bush_,George_W_Bush_,0.00316634,0.049386647,0.54713845,mated_score
George_W_Bush_0094_aug_2.jpg,George_W_Bush_0116_aug_2.jpg,George_W_Bush_,George_W_Bush_,0.002957798,0.036381416,0.66062105,mated_score
Gerhard_Schroeder_0048_aug_5.jpg,Gerhard_Schroeder_0066_aug_5.jpg,Gerhard_Schroeder_,Gerhard_Schroeder_,0.013181287,0.047966894,0.6092565,mated_score
George_W_Bush_0057_aug_4.jpg,George_W_Bush_0291_aug_3.jpg,George_W_Bush_,George_W_Bush_,0.003812304,0.24665506,0.7047844,mated_score
George_W_Bush_0057_aug_3.jpg,George_W_Bush_0329_aug_6.jpg,George_W_Bush_,George_W_Bush_,0.002836881,0.36228675,0.8013078,mated_score
George_W_Bush_0271_aug_4.jpg,George_W_Bush_0411_aug_3.jpg,George_W_Bush_,George_W_Bush_,0.004575417,0.3443989,0.73486036,mated_score
George_W_Bush_0203_aug_6.jpg,George_W_Bush_0415_aug_4.jpg,George_W_Bush_,George_W_Bush_,0.017042771,1.2518969,0.54315066,mated_score
George_W_Bush_0148_aug_4.jpg,George_W_Bush_0161_aug_1.jpg,George_W_Bush_,George_W_Bush_,0.056701656,1.540062,0.590935,mated_score
George_W_Bush_0005_aug_3.jpg,George_W_Bush_0034_aug_0.jpg,George_W_Bush_,George_W_Bush_,0.012882032,0.5115363,0.8290191,mated_score
Hugo_Chavez_0001_aug_3.jpg,Hugo_Chavez_0005_aug_4.jpg,Hugo_Chavez_,Hugo_Chavez_,0.002657665,0.34705198,0.6539226,mated_score
Colin_Powell_0020_aug_4.jpg,Colin_Powell_0218_aug_0.jpg,Colin_Powell_,Colin_Powell_,0.002083725,0.21854614,0.6715157,mated_score
George_W_Bush_0116_aug_1.jpg,George_W_Bush_0187_aug_0.jpg,George_W_Bush_,George_W_Bush_,0.000596187,0.3598071,0.5226054,mated_score
Colin_Powell_0194_aug_6.jpg,Colin_Powell_0227_aug_5.jpg,Colin_Powell_,Colin_Powell_,0.013268992,0.24174753,0.8176303,mated_score
George_W_Bush_0115_aug_1.jpg,George_W_Bush_0118_aug_3.jpg,George_W_Bush_,George_W_Bush_,0.008717897,0.27772978,0.7450581,mated_score
Colin_Powell_0183_aug_0.jpg,Colin_Powell_0236_aug_2.jpg,Colin_Powell_,Colin_Powell_,0.004002796,0.34784687,0.69356835,mated_score
George_W_Bush_0053_aug_0.jpg,George_W_Bush_0363_aug_5.jpg,George_W_Bush_,George_W_Bush_,0.001219737,0.01898369,0.64460987,mated_score
Colin_Powell_0094_aug_6.jpg,Colin_Powell_0132_aug_3.jpg,Colin_Powell_,Colin_Powell_,0.007559452,0.51816803,0.7109238,mated_score
George_W_Bush_0158_aug_3.jpg,George_W_Bush_0375_aug_1.jpg,George_W_Bush_,George_W_Bush_,0.001938126,0.043026134,0.49882331,mated_score
Colin_Powell_0145_aug_4.jpg,Colin_Powell_0232_aug_3.jpg,Colin_Powell_,Colin_Powell_,0.001056004,0.11290841,0.8094222,mated_score
George_W_Bush_0234_aug_2.jpg,George_W_Bush_0486_aug_4.jpg,George_W_Bush_,George_W_Bush_,0.04946218,1.4102612,0.7229347,mated_score
George_W_Bush_0116_aug_0.jpg,George_W_Bush_0415_aug_0.jpg,George_W_Bush_,George_W_Bush_,0.00443505,0.37618282,0.7452228,mated_score
George_W_Bush_0070_aug_0.jpg,George_W_Bush_0310_aug_0.jpg,George_W_Bush_,George_W_Bush_,0.000744448,0.17548302,0.8151398,mated_score
George_W_Bush_0193_aug_2.jpg,George_W_Bush_0500_aug_1.jpg,George_W_Bush_,George_W_Bush_,0.014970398,1.105367,0.73702365,mated_score
Gerhard_Schroeder_0037_aug_4.jpg,Gerhard_Schroeder_0071_aug_6.jpg,Gerhard_Schroeder_,Gerhard_Schroeder_,0.002779676,0.284888,0.43127105,mated_score
George_W_Bush_0049_aug_2.jpg,George_W_Bush_0370_aug_1.jpg,George_W_Bush_,George_W_Bush_,0.002769272,0.46618193,0.7520503,mated_score
George_W_Bush_0080_aug_5.jpg,George_W_Bush_0169_aug_1.jpg,George_W_Bush_,George_W_Bush_,0.002515876,0.045232512,0.10039231,mated_score
Tony_Blair_0001_aug_6.jpg,Tony_Blair_0012_aug_1.jpg,Tony_Blair_,Tony_Blair_,0.043030825,0.28865805,0.5983375,mated_score
George_W_Bush_0118_aug_1.jpg,George_W_Bush_0260_aug_5.jpg,George_W_Bush_,George_W_Bush_,0.002949535,0.29612714,0.3902439,mated_score
Tony_Blair_0058_aug_5.jpg,Tony_Blair_0078_aug_6.jpg,Tony_Blair_,Tony_Blair_,0.002250192,0.23041284,0.6249942,mated_score
George_W_Bush_0073_aug_2.jpg,George_W_Bush_0125_aug_3.jpg,George_W_Bush_,George_W_Bush_,0.001557301,0.016381273,0.68184257,mated_score
George_W_Bush_0116_aug_3.jpg,George_W_Bush_0201_aug_2.jpg,George_W_Bush_,George_W_Bush_,0.009751602,0.3279421,0.66320896,mated_score
George_W_Bush_0102_aug_6.jpg,George_W_Bush_0411_aug_1.jpg,George_W_Bush_,George_W_Bush_,0.01478043,1.405387,0.42903575,mated_score
George_W_Bush_0165_aug_2.jpg,George_W_Bush_0515_aug_2.jpg,George_W_Bush_,George_W_Bush_,0.025276152,0.8089919,0.7261683,mated_score
George_W_Bush_0249_aug_6.jpg,George_W_Bush_0479_aug_2.jpg,George_W_Bush_,George_W_Bush_,0.002049332,0.19410333,0.80165833,mated_score
Colin_Powell_0037_aug_5.jpg,Colin_Powell_0164_aug_2.jpg,Colin_Powell_,Colin_Powell_,0.008100185,0.58216405,0.8141555,mated_score
George_W_Bush_0227_aug_0.jpg,George_W_Bush_0484_aug_6.jpg,George_W_Bush_,George_W_Bush_,0.006680215,0.066979185,0.525223,mated_score
Colin_Powell_0133_aug_4.jpg,Colin_Powell_0189_aug_1.jpg,Colin_Powell_,Colin_Powell_,0.004207238,0.3003833,0.75760835,mated_score
George_W_Bush_0057_aug_5.jpg,George_W_Bush_0482_aug_0.jpg,George_W_Bush_,George_W_Bush_,0.004712352,0.41057622,0.7526293,mated_score
Colin_Powell_0087_aug_0.jpg,Colin_Powell_0094_aug_6.jpg,Colin_Powell_,Colin_Powell_,0.007559452,0.51816803,0.889665,mated_score
Gerhard_Schroeder_0027_aug_5.jpg,Gerhard_Schroeder_0043_aug_2.jpg,Gerhard_Schroeder_,Gerhard_Schroeder_,0.020825937,0.6892303,0.5380018,mated_score
George_W_Bush_0053_aug_6.jpg,George_W_Bush_0373_aug_5.jpg,George_W_Bush_,George_W_Bush_,0.003048028,0.07050828,0.7038809,mated_score
George_W_Bush_0308_aug_3.jpg,George_W_Bush_0409_aug_5.jpg,George_W_Bush_,George_W_Bush_,0.0082714,1.7525115,0.729985,mated_score
George_W_Bush_0337_aug_0.jpg,George_W_Bush_0454_aug_1.jpg,George_W_Bush_,George_W_Bush_,0.004965721,0.79585147,0.77069646,mated_score
George_W_Bush_0020_aug_1.jpg,George_W_Bush_0151_aug_2.jpg,George_W_Bush_,George_W_Bush_,0.045402583,0.9170838,0.68905866,mated_score
George_W_Bush_0034_aug_0.jpg,George_W_Bush_0034_aug_5.jpg,George_W_Bush_,George_W_Bush_,0.045209866,2.155497,0.99338245,mated_score
